mmsi,name,operator,com_score_reported,compliance score (calculated speed),total distance (km),average speed (knots),average speed calculated (knots),total distance (nautcal miles),distance (nautcal miles) over 10 knots,distance (nautcal miles) 0-10 knots,distance (nautcal miles) 10-12 knots,distance (nautcal miles) 12-15 knots,distance (nautcal miles) over 15 knots,number_of_distinct_trips,gt,ship_type,ship_type_ihs,noaa compliance score (reported speed),noaa compliance score (calculated speed),grade,noaa_grade
477372800,DHT STALLION,DHT Management AS,100,70.68072056398704,41.7399378,7.732394366197183,8.22820309859155,22.537771594674602,0,22.537771594674602,0,0,0,2,163571,80,Crude Oil Tanker,100,70.68072056398704,A+,A
240556000,CAP GUILLAUME,Euronav NV,100,92.04524722884535,40.06432496,7.171590909090909,7.44975735,21.63301271242672,0,21.63301271242672,0,0,0,3,81324,80,Crude Oil Tanker,100,92.04524722884535,A+,A
366998840,MILLENIUM MAVERICK,CIT Bank NA,100,99.01657614167722,39.2070008,8.348484848484848,8.245468787878789,21.1700945309656,0,21.1700945309656,0,0,0,2,374,31,Tug,100,99.01657614167722,A+,A
366757740,PETER  M.,Manson Construction Co,100,100,39.1410219,6.836413043478261,6.911237608695652,21.1344687620583,0,21.1344687620583,0,0,0,2,296,52,Tug,100,100,A+,A
367169596,NOT NAMED,NA,100,0,38.4179,8.8,657.485,20.7440140303,0,20.7440140303,0,0,0,1,NA,0,NA,100,0,A+,A
367025550,FLAME,NA,100,100,38.411052,7.103658536585366,7.183803536585366,20.740316404764002,0,20.740316404764002,0,0,0,1,NA,36,NA,100,100,A+,A
367565749,NOT NAMED,NA,100,0,37.7093,6.2,2940.28,20.3614005001,0,20.3614005001,0,0,0,1,NA,0,NA,100,0,A+,A
367015130,CONTENDER,NA,100,99.6253219936036,35.979960846,5.579487179487179,5.658525818589744,19.42763171852362,0,19.42763171852362,0,0,0,3,NA,52,NA,100,99.6253219936036,A+,A
338570000,BAYPORT,Manson Construction Co,100,100,33.8402699,9.121666666666666,9.13774625,18.2722906143943,0,18.2722906143943,0,0,0,1,3541,33,Trailing Suction Hopper Dredger,100,100,A+,A
368514970,NOT NAMED,NA,100,0,32.1618,0.3,1431.76,17.3659890426,0,17.3659890426,0,0,0,1,NA,0,NA,100,0,A+,A
369970428,SUPPLY TEN,United States Govt MSC,100,99.82937361926324,31.860255000000002,9.696875,9.7043396875,17.203167709035,0.16199897905400001,17.203167709035,0,0,0,1,43758,70,Replenishment Dry Cargo Vessel,100,99.82937361926324,A+,A
689002650,NOT NAMED,NA,100,0,31.6473,7.9,922.924,17.0881811661,0,17.0881811661,0,0,0,1,NA,0,NA,100,0,A+,A
376162280,SEA SCOUT,NA,100,90.83458999386772,30.685163,8.06875,8.04338375,16.568668557991,0,16.568668557991,0,0,0,1,NA,54,NA,100,90.83458999386772,A+,A
367034960,PONO,NA,100,98.06878204706256,29.489110699999998,7.983333333333333,7.884602083333333,15.922851746239902,0,15.922851746239902,0,0,0,2,NA,31,NA,100,98.06878204706256,A+,A
475269100,NOT NAMED,NA,100,0,29.2669,0.1,994.081,15.8028675233,0,15.8028675233,0,0,0,1,NA,0,NA,100,0,A+,A
367535950,OCEAN GIANT,US Ocean LLC,100,100,28.5339185,5.602439024390244,5.609042195121951,15.407089031504501,0,15.407089031504501,0,0,0,1,15549,70,General Cargo Ship,100,100,A+,A
501178052,NOT NAMED,NA,100,0,28.0503,8.8,1169.3,15.1459558371,0,15.1459558371,0,0,0,1,NA,0,NA,100,0,A+,A
338549568,NOT NAMED,NA,100,0,27.7382,0.1,1697.53,14.9774352574,0,14.9774352574,0,0,0,1,NA,0,NA,100,0,A+,A
235100016,NOT NAMED,NA,100,0,25.7944,10,972.485,13.9278668408,13.9278668408,13.9278668408,0,0,0,1,NA,0,NA,100,0,A+,A
477315000,OOCL SHENZHEN,MSC Mediterranean Shipping Co,100,97.66343328135679,25.7854824,5.775,5.626180625,13.923051720256801,0,13.923051720256801,0,0,0,1,89097,70,Container Ship (Fully Cellular),100,97.66343328135679,A+,A
368034790,MARIE H.,Boyer Towing Inc,100,73.20035840513837,25.7047654,8.527272727272727,8.44627015151515,13.8794680110878,0,13.8794680110878,0,0,0,1,455,32,Tug,100,73.20035840513837,A+,A
367587050,KAMA HELE,NA,100,100,25.1432275,5.583333333333333,5.605585769230769,13.5762616912175,0,13.5762616912175,0,0,0,2,NA,37,NA,100,100,A+,A
477148100,NEW PRIME,Associated Maritime Co HK Ltd,100,100,24.07435081,3.95,3.728763161764706,12.999114240315171,0,12.999114240315171,0,0,0,3,159843,80,Crude Oil Tanker,100,100,A+,A
366245070,LAST.STRAW,Last Straw Ltd,100,88.47658536356064,21.1034496,7.706666666666667,7.761048133333333,11.3949553356672,0,11.3949553356672,0,0,0,3,103,30,Fishing Vessel,100,88.47658536356064,A+,A
367343160,FAMILY AFFAIR,NA,100,82.0012702942301,19.4798964,8.427272727272728,8.132073272727272,10.5183064204548,0.070024323545,10.5183064204548,0,0,0,1,NA,30,NA,100,82.0012702942301,A+,A
367334040,JOURNEY,NA,100,72.42807279576083,19.1997279,9.226865671641791,8.99314791044776,10.3670274777003,0,10.3670274777003,0,0,0,1,NA,37,NA,100,72.42807279576083,A+,A
232007052,CS RECORDER,Global Marine Systems Ltd,100,98.45576239595279,18.63819397,2.3388235294117647,2.2688302117647057,10.06382330145929,0,10.06382330145929,0,0,0,1,6292,90,Cable Layer,100,98.45576239595279,A+,A
369970739,NOT NAMED,NA,100,0,18.6332,5.3,718.297,10.0611267724,0,10.0611267724,0,0,0,1,NA,0,NA,100,0,A+,A
366797250,D B LONG BEACH,NA,100,98.52732931800551,15.537621737,0.5391432791728212,0.48221494982274743,8.38964762024531,0,8.38964762024531,0,0,0,7,NA,90,NA,100,98.52732931800551,A+,A
636018083,GOOD NEWS,New Shipping Ltd-LIB,100,67.04286272261187,14.626859,9.825,9.968364166666667,7.897874905063,0,7.897874905063,0,0,0,1,161135,80,Crude Oil Tanker,100,67.04286272261187,A+,A
367119980,LAUREN L.KAPP,NA,100,90.92093077255642,14.6150334,6.796610169491525,6.957605423728814,7.8914895895638,0,7.8914895895638,0,0,0,2,NA,30,NA,100,90.92093077255642,A+,A
367002190,JACK BRUSCO,NA,100,90.69445656288624,14.55541,6.233333333333333,6.564974444444444,7.8592955173700005,0,7.8592955173700005,0,0,0,1,NA,31,NA,100,90.69445656288624,A+,A
319094800,WATTA RYDE,NA,100,95.2317474905706,14.332043,9.088235294117647,9.095723137254902,7.738686942151,0.15506863095900003,7.738686942151,0,0,0,1,NA,37,NA,100,95.2317474905706,A+,A
366904250,NOT NAMED,NA,100,70.37934668877091,13.2136991,9.923529411764706,9.742591176470588,7.1348293249387,1.9732610314417,7.1348293249387,0,0,0,1,NA,0,NA,100,70.37934668877091,A+,A
724281010,NOT NAMED,NA,100,0,13.1863,8.9,108.173,7.1200349891,0,7.1200349891,0,0,0,1,NA,0,NA,100,0,A+,A
205757000,STATIA,Euronav NV,100,100,13.060307,5.483333333333333,5.590706666666667,7.052004186799,0,7.052004186799,0,0,0,1,79235,89,Crude Oil Tanker,100,100,A+,A
371208000,VECCHIO BRIDGE,Ocean Network Express Pte Ltd,100,94.58264370023765,12.9761633,7.565,7.7875965,7.0065702069781,0,7.0065702069781,0,0,0,1,54519,70,Container Ship (Fully Cellular),100,94.58264370023765,A+,A
503767400,ENTERPRISE III,NA,100,98.10450770034356,12.9111577,7.665384615384616,7.707255769230769,6.9714699782189005,0,6.9714699782189005,0,0,0,1,NA,37,NA,100,98.10450770034356,A+,A
353778000,ATLANTIC ISLAND,Shikishima Kisen KK,100,100,11.391284,5.22,4.708448,6.150803534788,0,6.150803534788,0,0,0,1,34810,70,Bulk Carrier,100,100,A+,A
477692200,NEW WEALTH,Associated Maritime Co HK Ltd,100,97.04012193858195,10.32143871,2.873076923076923,2.9553928373076923,5.57313308153547,0,5.57313308153547,0,0,0,6,165125,80,Crude Oil Tanker,100,97.04012193858195,A+,A
367134240,TRICIA G,NA,100,67.79607857679864,10.1823848,7.99,8.304416433333333,5.4980499494536,0,5.4980499494536,0,0,0,1,NA,30,NA,100,67.79607857679864,A+,A
768911571,NOT NAMED,NA,100,0,9.95118,0.1,261.527,5.373209299260001,0,5.373209299260001,0,0,0,1,NA,0,NA,100,0,A+,A
338043017,MARIA CLEOFAS,NA,100,100,9.843563,6.446,6.4554738,5.315100746791,0,5.315100746791,0,0,0,1,NA,60,NA,100,100,A+,A
366760650,LEADER,Crowley Maritime Corp,100,100,9.18529637,6.13,5.99605708,4.95966507205609,0,4.95966507205609,0,0,0,3,366,52,Tug,100,100,A+,A
367494710,RISING_SPIRIT,NA,100,91.35308320807503,8.7389415,6.921212121212121,7.11915303030303,4.7186526355155,0,4.7186526355155,0,0,0,1,NA,30,NA,100,91.35308320807503,A+,A
205763000,ARAFURA,Tankers UK Agencies Ltd,100,100,8.2790175,4.7125,4.420360125,4.470313452247501,0,4.470313452247501,0,0,0,1,154163,80,Crude Oil Tanker,100,100,A+,A
368029890,ANGELIQUE,NA,100,100,7.851751,7.96875,7.996226875,4.239607914707,0,4.239607914707,0,0,0,1,NA,37,NA,100,100,A+,A
369725000,IRVING JOHNSON,NA,100,100,7.1087721,4.6625,4.6315821875,3.8384312567997,0,3.8384312567997,0,0,0,1,NA,98,NA,100,100,A+,A
366886630,EXY JOHNSON,NA,100,94.21539396465988,6.8862598,5.392307692307693,5.732059230769231,3.7182841828286,0,3.7182841828286,0,0,0,1,NA,36,NA,100,94.21539396465988,A+,A
366760710,REDONDO,NA,100,100,6.7706209,5.78,4.771559,3.6558441493013003,0,3.6558441493013003,0,0,0,1,NA,31,NA,100,100,A+,A
367607590,MATT WALSH,NA,100,72.73195030010051,6.49124532,6.372727272727273,5.792088363636363,3.5049933492512397,0,3.5049933492512397,0,0,0,3,NA,30,NA,100,72.73195030010051,A+,A
477166700,NOT NAMED,CMA CGM SA The French Line,100,46.60417913231329,6.43435,9.894117647058824,9.483293529411764,3.47427232295,0.7522929304220001,3.47427232295,0,0,0,1,112967,0,Container Ship (Fully Cellular),100,46.60417913231329,A+,A
477322000,NOT NAMED,Saga Welco AS,100,0.09865129869151962,6.4197431599999994,2.5999999999999996,8.66732466,3.46638525744412,0,3.46638525744412,0,0,0,1,29235,0,Open Hatch Cargo Ship,100,0.09865129869151962,A+,A
248895000,ALYARMOUK,General National Maritime,100,100,6.247173,6.7,5.6470025,3.373204791561,0,3.373204791561,0,0,0,1,61342,80,Crude Oil Tanker,100,100,A+,A
367754810,S: BASS,NA,100,100,5.9244061,4.813888888888889,4.922161944444444,3.1989245445377,0,3.1989245445377,0,0,0,2,NA,52,NA,100,100,A+,A
366735860,RESEARCH VSL ALGUITA,NA,100,100,5.889145,7.784,7.6773976,3.1798850667650003,0,3.1798850667650003,0,0,0,1,NA,36,NA,100,100,A+,A
368086630,NOT NAMED,NA,100,84.34432477987141,5.7776684,7.945454545454545,9.121924545454545,3.1196924962588,0,3.1196924962588,0,0,0,1,NA,0,NA,100,84.34432477987141,A+,A
367642530,BO BRUSCO,Brusco Tug & Barge Inc,100,100,5.4430700000000005,8.850000000000001,8.70782,2.9390237479900003,0,2.9390237479900003,0,0,0,1,169,31,Tug,100,100,A+,A
357155000,NOT NAMED,NYK Line,100,92.30244590150326,5.3342009,7.152380952380953,6.743403333333333,2.8802391153613,0,2.8802391153613,0,0,0,1,70497,0,Vehicles Carrier,100,92.30244590150326,A+,A
303284000,NOT NAMED,Ocean Marine Services LLC,100,77.64926866440548,4.9581957,9,7.794502,2.6772124755849003,0,2.6772124755849003,0,0,0,1,883,0,Platform Supply Ship,100,77.64926866440548,A+,A
367692620,PACIFIC HORIZON,Pacific Horizon Fishing LLC,100,100,4.3439445,5.805,5.952207,2.3455432403865,0,2.3455432403865,0,0,0,1,147,30,Fishing Vessel,100,100,A+,A
367625810,VETERAN,Baydelta Navigation Ltd,100,77.57259274825333,3.9006960999999998,6.4625,5.1979175,2.1062081640677,0,2.1062081640677,0,0,0,2,414,31,Tug,100,77.57259274825333,A+,A
367583000,WESTWARD,NA,100,100,3.7004915,7.09375,7.16053875,1.9981062888655001,0,1.9981062888655001,0,0,0,1,NA,37,NA,100,100,A+,A
367008820,PACIFIC WARRIOR,Westar Marine Services,100,74.17378474479499,3.53794,7.636363636363637,7.810195454545455,1.91033546858,0,1.91033546858,0,0,0,2,387,31,Tug,100,74.17378474479499,A+,A
369703000,OCEAN RELIANCE,Crowley Marine Services Inc,100,100,3.251834442,2.0931818181818183,2.0514340545454544,1.755850769798994,0,1.755850769798994,0,0,0,1,963,89,Articulated Pusher Tug,100,100,A+,A
367001830,TERRI L.BRUSCO,Brusco Tug & Barge Inc,100,66.24755055534048,3.0068040000000003,7.166666666666666,7.186111666666667,1.6235448674280002,0,1.6235448674280002,0,0,0,1,108,32,Tug,100,66.24755055534048,A+,A
371908000,NOT NAMED,MSC Mediterranean Shipping Co,100,69.36416460164773,2.940651,9.033333333333333,10.127554444444444,1.587825092007,0,1.587825092007,0,0,0,1,94489,0,Container Ship (Fully Cellular),100,69.36416460164773,A+,A
636017797,NOT NAMED,Stealth Maritime Corp SA,100,100,2.7463226,4.699999999999999,5.005605,1.4828961121282,0,1.4828961121282,0,0,0,1,29597,0,Chemical/Products Tanker,100,100,A+,A
255805867,NOT NAMED,MSC Mediterranean Shipping Co,100,31.475819609196154,2.533189,9.6375,10.33727125,1.367813132873,0,1.367813132873,0,0,0,2,96816,0,Container Ship (Fully Cellular),100,31.475819609196154,A+,A
636012630,ICE FIGHTER,Dynacom Tankers Management Ltd,100,100,2.2225444,3.5500000000000003,3.2613349166666668,1.2000784065908001,0,1.2000784065908001,0,0,0,3,38832,80,Crude Oil Tanker,100,100,A+,A
374602000,NOT NAMED,MSC Mediterranean Shipping Co,100,65.69999429972067,2.175332,9.55,9.315396666666667,1.174585740724,0,1.174585740724,0,0,0,1,95497,0,Container Ship (Fully Cellular),100,65.69999429972067,A+,A
477220800,NOT NAMED,Cido Shipping HK Co Ltd,100,80.24631157900257,2.1438781,7.325,7.3240025,1.1576019872417,0,1.1576019872417,0,0,0,1,32309,0,Bulk Carrier,100,80.24631157900257,A+,A
367380940,THE SMALL CREW,NA,100,100,2.059742,8.666666666666666,8.705639999999999,1.112172111094,0,1.112172111094,0,0,0,1,NA,37,NA,100,100,A+,A
351819000,MSC ALGHERO,MSC Mediterranean Shipping Co,100,16.87163764795358,1.9828009999999998,9.5,11.348130000000001,1.070627279557,0,1.070627279557,0,0,0,1,96375,74,Container Ship (Fully Cellular),100,16.87163764795358,A+,A
311054300,GLOVIS CARAVEL,Hyundai Glovis Co Ltd,100,100,1.8720519,6.583333333333333,6.12043,1.0108275277683,0,1.0108275277683,0,0,0,1,58767,70,Vehicles Carrier,100,100,A+,A
355813000,MSC MAXINE,MSC Mediterranean Shipping Co,100,100,1.860099,6.2,6.449059999999999,1.004373475743,0,1.004373475743,0,0,0,1,95514,71,Container Ship (Fully Cellular),100,100,A+,A
309253000,NOT NAMED,NYK Line,100,70.4224330216048,1.819318,9.583333333333332,9.163103333333334,0.9823534893260001,0,0.9823534893260001,0,0,0,1,57692,0,Vehicles Carrier,100,70.4224330216048,A+,A
636015176,AQUALEGEND,Unisea Shipping Ltd,100,100,1.79357208,1.7333333333333334,1.63084753,0.96845179960056,0,0.96845179960056,0,0,0,2,61237,80,Crude Oil Tanker,100,100,A+,A
367758240,NOT NAMED,NA,100,100,1.718138,7.55,7.06131625,0.927720640066,0,0.927720640066,0,0,0,1,NA,0,NA,100,100,A+,A
366926740,TIM QUIGG,Harley Marine Services Inc,100,100,1.44284,4.9,3.74682,0.7790715578799999,0,0.7790715578799999,0,0,0,1,257,52,Tug,100,100,A+,A
319100700,AMMONITE,NA,100,100,1.307885,8.6,8.555026,0.706201660945,0,0.706201660945,0,0,0,1,NA,37,NA,100,100,A+,A
257931000,NOT NAMED,Sverre Farstad & Co AS,100,80.50748001135108,1.247458,7.75,9.467405,0.6735736793060001,0,0.6735736793060001,0,0,0,1,3636,0,Platform Supply Ship,100,80.50748001135108,A+,A
205763000,NOT NAMED,Tankers UK Agencies Ltd,100,36.32990360027005,1.158302,7.425,8.4712825,0.6254332730140001,0,0.6254332730140001,0,0,0,1,154163,0,Crude Oil Tanker,100,36.32990360027005,A+,A
367404860,FANTASEA ONE,NA,100,100,0.95088416,1.2538461538461538,0.7457296769230769,0.51343655838112,0,0.51343655838112,0,0,0,2,NA,69,NA,100,100,A+,A
367408930,LUCY FOSS,NA,100,84.59969517926841,0.845743,6.95,7.745345,0.456664853051,0,0.456664853051,0,0,0,1,NA,53,NA,100,84.59969517926841,A+,A
353348000,NOT NAMED,NYK Line,100,0,0.770173,9.3,10.9148,0.41586030256100004,0,0.41586030256100004,0,0,0,1,70497,0,Vehicles Carrier,100,0,A+,A
477444800,NOT NAMED,Pacific Basin Shipping HK Ltd,100,100,0.637151,7.550000000000001,5.02736,0.344034142507,0,0.344034142507,0,0,0,1,32356,0,Bulk Carrier,100,100,A+,A
248896000,17 FEBRUARY,General National Maritime,100,100,0.49424978999999997,1.6500000000000001,1.837974435,0.26687363385903,0,0.26687363385903,0,0,0,2,81732,80,Crude Oil Tanker,100,100,A+,A
419001087,NOT NAMED,Great Eastern Shipping Co Ltd,100,100,0.491673,7.6,8.34232,0.265482278061,0,0.265482278061,0,0,0,1,29967,0,Chemical/Products Tanker,100,100,A+,A
538007379,NORDIC THUNDER,Blue Fin Tankers Inc,100,100,0.4430009,3,2.75334828,0.2392014369613,0,0.2392014369613,0,0,0,2,81308,89,Crude Oil Tanker,100,100,A+,A
367511696,NOT NAMED,NA,100,100,0.437981,7,7.12382,0.23649090681700002,0,0.23649090681700002,0,0,0,1,NA,0,NA,100,100,A+,A
636090747,NOT NAMED,Penfield Marine LLC,100,100,0.429833,8.4,8.61051,0.23209133718100003,0,0.23209133718100003,0,0,0,1,40763,0,Crude/Oil Products Tanker,100,100,A+,A
367478310,NOT NAMED,NA,100,100,0.261453,8.3,8.46857,0.141173377521,0,0.141173377521,0,0,0,1,NA,0,NA,100,100,A+,A
367702780,NOT NAMED,Amnav Maritime Corp,100,100,0.252236,10,7.95631,0.136196593852,0.136196593852,0.136196593852,0,0,0,1,169,0,Tug,100,100,A+,A
367004270,ARAPAHO,NA,100,100,0.103741919,0.164,0.0776481232,0.056016175357483,0,0.056016175357483,0,0,0,3,NA,31,NA,100,100,A+,A
636018979,FILIKON,Sun Oil Co of Pennsylvania,100,100,0.09700502,0.1,0.028380225000000002,0.05237853958414,0,0.05237853958414,0,0,0,3,78845,89,Crude Oil Tanker,100,100,A+,A
367004260,CABRILLO,NA,100,100,0.0148233,0.1,0.352363,0.0080039445981,0,0.0080039445981,0,0,0,1,NA,52,NA,100,100,A+,A
368088820,NOT NAMED,NA,100,100,0.006283241,0.2,0.0616492,0.003392679960637,0,0.003392679960637,0,0,0,1,NA,0,NA,100,100,A+,A
338341000,HARVEY CHALLENGER,Harvey Gulf Intl Marine LLC,93.35506151554024,73.47946545818216,4658.1864816942,4.021633518095859,4.023386412680347,2515.2203980961553,197.0028211150483,2348.085549894082,140.9638883518734,0,26.170959850200003,45,1424,70,Platform Supply Ship,93.35506151554024,73.47946545818216,A,A
259805000,NOT NAMED,Wallenius Wilhelmsen Logistics,95.21357623196906,1.414241561545098,2802.174542,9.451724137931034,251.4617727586207,1513.053759174694,72.83741814348011,1440.632594422471,72.4211647522231,0,0,4,71673,0,Vehicles Carrier,95.21357623196906,0,A,A
368959000,NOT NAMED,NA,93.10607758613239,0.38608268205055507,2623.80382518,5.658267716535433,782.2911046456693,1416.7412420327173,97.669042031,1319.0722000017174,23.691207327700003,28.566641067800003,45.4111936355,9,NA,0,NA,93.10607758613239,0,A,A
367770980,BILL GOBEL,Harley Marine Services Inc,97.36688446531659,84.64375267596267,2499.69553303,7.724461889085845,7.843976650417828,1349.7281009282797,47.0758515308521,1314.18820062675,35.5399003015298,0,0,17,497,1,Articulated Pusher Tug,97.36688446531659,84.64375267596267,A,A
369960000,FAIRWEATHER,United States Govt NOAA Marine,95.85745726187174,77.10781931814648,2409.4016358923,6.896189006292295,7.067777739898255,1300.9732791114986,87.4847244470199,1247.0799050126761,53.893374098822505,0,0,18,1591,99,Research Survey Vessel,95.85745726187174,77.10781931814648,A,A
311000136,CAPRICORN VOYAGER,Chevron Shipping Co LLC,92.39219705462975,58.29089575988251,2176.86368442,9.466899977421539,9.74158131302777,1175.41278444837,191.26955029163742,1085.9896960128485,84.2987712354975,5.1243172000240005,0,23,58442,89,Crude Oil Tanker,92.39219705462975,58.29089575988251,A,A
311056900,CSL TECUMSEH,CSL Americas,90.60101104573431,61.91434846566424,2100.1361738,10.002023217247098,9.569211976451077,1133.9832279965267,139.2788871445807,1027.4002696539076,24.8316702698262,76.4055343450817,5.3457537277111005,14,43691,70,"Bulk Carrier, Self-discharging",90.60101104573431,61.91434846566424,A,A
311000111,PEGASUS VOYAGER,Chevron Transport Corp Ltd,92.84089497006782,68.76813941923093,2040.2901702,9.083261538461539,9.3129033972,1101.6689594306815,133.82898802258921,1022.799321542878,73.8636722427384,1.3294508078940002,3.676514837171,22,85147,81,Crude Oil Tanker,92.84089497006782,68.76813941923093,A,A
369970281,DIANE G,NA,93.79585370015481,73.85036030231291,1528.604496357,7.0948397363037055,7.2215174230506936,825.3806980394367,68.9778369869732,774.1728720023866,51.207826037050104,0,0,55,NA,38,NA,93.79585370015481,73.85036030231291,A,A
367515670,BLACK HAWK,Sause Bros Inc,98.93321805357938,84.12671225387408,1240.9704949,7.873629032258065,7.9433836010752685,670.0707055147193,11.8677835855304,662.9225122000349,7.1481933146844,0,0,7,434,31,Tug,98.93321805357938,84.12671225387408,A,A
367455580,FLORIDA VOYAGER,Chevron Shipping Co LLC,91.1069034235575,55.157635037937716,956.0835584,9.620067862336404,9.853176375181775,516.2440099429888,81.7009566289862,470.3339315686594,45.9100783743294,0,0,8,30415,80,Crude/Oil Products Tanker,91.1069034235575,55.157635037937716,A,A
